GEOID,2023-2028 Growth Rate: Population
471339506.0,0.0102
471359301.0,0.009899999999999999
471359302.01,-0.0045000000000000005
471359302.02,0.0016
471379251.01,-0.0005
471379251.02,-0.0033
471410001.0,0.0118
471410002.01,0.0077
471410002.02,0.0078000000000000005
471410003.01,0.0036
471410003.03,-0.0026
471410003.04,0.0040999999999999995
471410003.05,0.0053
471410004.0,0.0021
471410005.0,0.0168
471410006.0,0.0034999999999999996
471410007.0,0.005
471410008.0,0.0059
471410009.0,0.004
471410010.0,0.0031
471410011.0,0.006999999999999999
471410012.01,0.0069
471410012.02,0.009899999999999999
471410013.0,-0.0027
471439752.0,0.0048
471439753.0,0.003
471439754.01,-0.0026
471470801.01,0.0016
471470801.03,0.0271
471470801.04,0.0009
471470802.0,-0.0040999999999999995
471470803.01,0.006
471470803.02,0.004
471470804.01,-0.0018
471470804.02,0.0025
471470805.0,0.0007000000000000001
471470806.03,-0.0006
471470806.04,0.006500000000000001
471470806.05,-0.0055000000000000005
471470806.06,-0.0032
471470807.01,0.0021
471470807.02,0.0264
471490401.01,0.018500000000000003
471490401.02,0.0070999999999999995
471490401.04,0.011200000000000002
471490401.05,0.0040999999999999995
471490401.06,0.0155
471490401.07,0.005600000000000001
471490402.0,0.004699999999999999
471490403.03,0.0049
471490403.04,0.0069
471490403.05,0.019799999999999998
471490403.07,0.013300000000000001
471490403.08,0.0137
471490403.09,0.0053
471490403.1,0.0147
471490403.11,0.0060999999999999995
471490403.12,0.0134
471490404.04,0.0043
471490404.05,0.0036
471490405.01,0.026699999999999998
471490405.02,0.0113
471490406.0,0.0055000000000000005
471490407.02,0.0212
471490407.03,0.0302
471490407.04,0.028399999999999998
471490408.06,0.0285
471490408.07,0.0495
471490408.08,0.0066
471490408.09,0.0374
471490408.1,0.013600000000000001
471490408.11,0.0317
471490408.12,0.0398
471490409.01,0.0084
471490409.04,0.0432
471490409.06,0.0046
471490409.07,0.0144
471490409.08,0.0123
471490409.09,0.0116
471490409.1,0.010700000000000001
471490409.11,0.0229
471490410.0,0.0105
471490411.02,0.0069
471490411.03,0.0149
471490411.04,0.0183
471490412.01,0.0176
471490412.02,0.0482
471490413.01,0.0074
471490413.02,0.0078000000000000005
471490414.01,0.0086
471490414.04,0.0102
471490414.05,0.0043
471490414.06,0.0144
471490414.07,0.0126
471490415.0,0.0002
471490416.01,0.0045000000000000005
471490416.02,0.0319
471490417.0,0.0129
471490418.0,0.004699999999999999
471490419.0,0.0101
471490420.0,0.0058
471490421.01,0.0206
471490421.02,0.0101
471490422.0,0.0363
471490423.01,0.008100000000000001
471490423.02,0.0028000000000000004
471530601.02,0.0134
471530601.03,0.0008
471530601.04,0.010700000000000001
471530602.0,0.0074
471599750.0,0.001
471599751.0,-0.0033
471599752.0,-0.0006
471599753.0,0.011200000000000002
471599754.0,-0.0015
471611102.01,0.0015
471611102.02,-0.003
471611106.0,-0.0029
471611107.0,0.0014000000000000002
471619801.0,0.0
471619802.0,0.0
471650201.01,0.0097
471650201.02,-0.0028000000000000004
471650202.03,-0.0023
471650202.04,0.0063
471650202.05,0.0036
471650202.06,0.0206
471650202.07,-0.0004
471650202.08,0.001
471650202.09,0.015700000000000002
471650203.0,-0.0014000000000000002
471650204.03,-0.0019
471650204.04,-0.0034000000000000002
471650204.05,0.0036
471650204.06,0.0040999999999999995
471650204.07,0.0109
471650205.01,0.0409
471650205.02,0.025099999999999997
471650205.03,0.052300000000000006
471650206.01,0.0049
471650206.02,0.0301
471650206.03,0.0029
471650207.0,0.0027
471650208.0,-0.0018
471650209.01,0.0034999999999999996
471650209.03,0.0026
471650209.04,-0.0003
471650209.05,0.0086
471650210.02,0.0068000000000000005
471650210.04,-0.0024
471650210.05,-0.0026
471650210.06,0.0032
471650210.07,0.006999999999999999
471650210.08,0.0409
471650210.09,0.0187
471650211.03,-0.0022
471650211.04,-0.0016
471650211.05,-0.0016
471650211.06,0.0087
471650211.07,0.0006
471650212.01,-0.0005
471650212.03,0.018600000000000002
471650212.04,-0.0012
471650212.05,0.011200000000000002
471690901.0,0.0046
471690902.0,0.011399999999999999
471759250.0,0.015
471759252.0,-0.0019
471779301.0,0.0063
471779302.01,0.0031
471779302.02,0.0023
471779303.0,0.0036
471779304.0,0.0009
471779305.0,-0.0014000000000000002
471779306.0,-0.0003
471779307.0,0.0067
471779308.0,-0.0011
471779309.0,0.004699999999999999
471819501.0,-0.0016
471819502.0,-0.0025
471819503.0,-0.0032
471819504.0,0.0051
471839680.0,-0.0034000000000000002
471839681.01,-0.0019
471839681.02,-0.0031
471839682.01,-0.0027
471839682.02,-0.0002
471839682.03,-0.0026
471839683.0,-0.0024
471839684.0,-0.002
471839685.0,-0.0009
471839686.0,-0.0029
471839687.0,-0.0021
471859350.0,0.0017000000000000001
471859351.0,0.011000000000000001
471859352.0,0.0052
471859353.0,-0.0004
471859354.0,-0.0022
471859355.0,0.005600000000000001
471870501.02,0.0146
471870501.03,0.011000000000000001
471870501.04,0.0023
471870501.05,0.0070999999999999995
471870502.04,0.0074
471870502.05,0.0098
471870502.06,0.011000000000000001
471870502.07,0.0132
471870502.09,0.006500000000000001
471870502.1,0.012199999999999999
471870502.11,0.0152
471870502.12,0.0088
471870503.03,0.0085
471870503.04,0.005699999999999999
471870503.05,0.0062
471870503.06,0.0127
471870503.07,0.016
471870504.03,0.0052
471870504.04,0.0073
471870504.05,0.1359
471870504.06,0.0078000000000000005
471870505.02,0.0254
471870505.03,0.008100000000000001
471870505.04,0.0235
471870506.01,0.0088
471870506.03,0.0103
471870506.04,0.0346
471870507.01,0.004699999999999999
471870507.02,0.0091
471870508.01,0.0126
471870508.02,0.0116
471870509.04,0.0060999999999999995
471870509.05,0.029500000000000002
471870509.06,0.009300000000000001
471870509.07,0.024399999999999998
471870509.08,0.0086
471870509.09,0.0040999999999999995
471870510.01,0.0385
471870510.02,0.012
471870511.0,0.032799999999999996
471870512.03,0.0115
471870512.04,0.0113
471870512.05,0.0124
471870512.06,0.011699999999999999
471870512.07,0.0166
471870512.08,0.0235
471890301.02,0.0087
471890301.03,0.010700000000000001
471890301.04,0.0159
471890301.05,0.0014000000000000002
471890302.02,0.0415
471890302.03,0.0236
471890302.05,0.01
471890302.06,0.0415
471890302.07,0.008199999999999999
471890303.03,-0.0062
471890303.04,0.027000000000000003
471890303.05,-0.0060999999999999995
471890303.08,0.0052
471890303.09,0.0015
471890303.1,0.0275
471890303.11,0.009000000000000001
471890304.01,-0.0033
471890304.02,0.0096
471890305.0,0.011399999999999999
471890306.0,-0.0052
471890307.0,0.0192
471890308.0,0.0008
471890309.04,-0.0014000000000000002
471890309.05,0.0042
471890309.06,0.0327
471890309.07,0.0501
471890309.08,-0.0001
471890310.0,-0.001
